"country","specialty","state","respondentId","surveyStatus","lastInteraction","firstInteraction","studyId","title","Q1","Q3","Q4","Q5","Q6","Q20-1","Q20-2","Q20-3","Q21","Q22","Q23","Q24-1","Q24-2","Q24-3","Q24-4","Q24-5","Q24-6","Q24-7","Q25-1","Q25-2","Q25-3","Q25-4","Q25-5","Q25-6","Q2","Q7-1","Q7-2","Q7-3","Q8","Q11-5","Q14-5","Q18","Q19","Q9","Q10","Q12-5","Q12-17","Q12-18","Q12-19","Q13-5","Q13-9","Q13-17","Q13-18","Q15-5","Q15-17","Q15-18","Q15-19","Q16-5","Q16-9","Q16-17","Q16-18","Q11-11","Q11-13","Q14-11","Q14-13","Q11-2","Q12-2","Q12-4","Q14-2","Q15-2","Q15-4","Q17","Q12-11","Q12-12","Q12-13","Q13-11","Q13-12","Q13-13","Q13-19","Q15-11","Q15-12","Q15-13","Q16-11","Q16-12","Q16-13","Q16-19","Q12-8","Q13-8","Q15-8","Q16-8","Q12-9","Q13-6","Q13-21","Q15-9","Q16-6","Q16-21","Q11-9","Q14-9","Q11-20","Q14-20","Q12-1","Q12-3","Q12-7","Q12-15","Q13-2","Q13-4","Q13-7","Q13-10","Q13-14","Q13-15","Q15-1","Q15-3","Q15-7","Q15-15","Q16-2","Q16-4","Q16-7","Q16-10","Q16-14","Q16-15","Q11-4","Q11-12","Q14-4","Q14-12","Q13-20","Q16-20","Q11-3","Q11-8","Q11-14","Q11-15","Q14-3","Q14-8","Q14-14","Q14-15","Q12-20","Q15-20","Q13-1","Q13-3","Q16-1","Q16-3","Q12-21","Q15-21","Q12-10","Q15-10","Q12-14","Q15-14","Q11-1","Q14-1","Q11-17","Q11-18","Q11-19","Q14-17","Q14-18","Q14-19","Q12-22","Q13-22","Q15-22","Q16-22","Q13-16","Q16-16","Q12-6","Q15-6","Q11-21","Q11-22","Q14-21","Q14-22","Q11-6","Q11-7","Q11-16","Q12-16","Q14-6","Q14-7","Q14-16","Q15-16","Q11-10","Q14-10","label","WAVE","pulseId","surveyTime","current_wave","treatment_setting","efficacy_overall_1","efficacy_overall_2","efficacy_overall_3","efficacy_overall_4","efficacy_overall_5","efficacy_overall_6","efficacy_overall_7","efficacy_overall_8","efficacy_overall_9","efficacy_overall_10","efficacy_overall_11","efficacy_overall_12","efficacy_overall_13","efficacy_overall_14","efficacy_overall_15","efficacy_overall_16","efficacy_overall_17","efficacy_overall_18","efficacy_overall_19","efficacy_overall_20","efficacy_overall_21","efficacy_overall_22","safety_overall_1","safety_overall_2","safety_overall_3","safety_overall_4","safety_overall_5","safety_overall_6","safety_overall_7","safety_overall_8","safety_overall_9","safety_overall_10","safety_overall_11","safety_overall_12","safety_overall_13","safety_overall_14","safety_overall_15","safety_overall_16","safety_overall_17","safety_overall_18","safety_overall_19","safety_overall_20","safety_overall_21","safety_overall_22"
"MX","General Practice (GP)","Baja California Sur","997d6a3b-36a8-4483-8c2b-3621c7ea520e","Completed","2020-04-15T05:35:57.256236","2020-04-15T05:21:16.571609","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","2","4",,"3","4","4","1","1",,"6","7","5","1","2","3","4","2","4","5","3","6","1","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",14.678083333333332,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","Psychiatry","Distrito Federal","ac1ce13a-2580-459f-a32d-4069936db774","Completed","2020-04-15T11:21:52.292116","2020-04-15T11:13:42.805682","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","5","2","4",,"1","4","4","2","2","2","5","6","4","2","3","1","7","3","6","2","4","5","1","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",8.158116666666666,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","Family Medicine / Practice (FP)","Puebla","d699b335-b3bf-41bc-a92f-4c873c1aa13d","Completed","2020-04-15T14:02:22.682341","2020-04-15T13:51:05.622929","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","1","1","1","4","2","3","4","2","2","2","2","3","1","6","4","5","7","4","6","2","1","3","5","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",11.284333333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","Otolaryngology (ORL / ENT)",,"8d25ecea-a0fa-4c24-8afb-41427c24f5f6","Completed","2020-04-15T14:12:14.428565","2020-04-15T14:07:02.362558","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","5","2","4",,"2","1","1","2","2","2","5","7","1","4","6","2","3","2","6","1","3","5","4","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",5.201099999999999,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","Obstetrics & Gynecology - Gynecology","Distrito Federal","88094576-e445-4895-8e0a-d5f4b386406d","Completed","2020-04-15T14:31:07.025325","2020-04-15T14:22:57.866969","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","5","1","3",,"2","5","5","2","2","1","1","6","2","5","3","7","4","3","5","4","2","1","6","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",8.15265,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","Dermatology","Coahuila","25de939b-b9a3-4874-8d08-c54265e851d7","Completed","2020-04-15T14:37:21.514985","2020-04-15T14:26:23.298798","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","6","1","4",,"1","2","5","2","1",,"2","5","1","3","4","7","6","2","1","3","4","5","6","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",10.970266666666667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","Radiology","Guanajuato","aaa07763-c70d-4f81-a25f-86ecdc8dc59f","Completed","2020-04-15T14:41:19.133415","2020-04-15T14:32:29.898078","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","5","1","4",,"4","4","5","2","1",,"1","7","5","2","6","3","4","1","3","4","6","5","2","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",8.820583333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","Urology","Nuevo León","8ffb362c-ef90-4978-bf52-e5f104fc65c2","Completed","2020-04-15T14:42:30.420554","2020-04-15T14:34:33.220313","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","7","3","4",,"1","5","1","1","1",,"6","7","5","4","1","2","3","1","2","4","6","5","3","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",7.953333333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","General Practice (GP)","Jalisco","f3d2e574-e60c-47d6-8ebf-77b6e187968a","Completed","2020-04-15T14:47:02.347532","2020-04-15T14:13:59.658863","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","5","2","1,2","3","3","2","5","2","1",,"1","5","3","2","4","6","7","3","5","2","4","6","1","3","1","2","1",,,,"3,4,7","2","1,5,11,20",,"4",,,,,,,,"4",,,,,,,,,,,,,,,,,,,"3",,,,,,,"5",,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,"4","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",33.04481666666667,0,3,"2",,,,"4",,,,,,"3",,,,,,,,,"4",,,"3",,,,"4",,,,,,"5",,,,,,,,,"4",,
"MX","Obstetrics & Gynecology","Nuevo León","e6ef69da-495d-4cc7-af85-f3efbd717957","Completed","2020-04-15T14:51:37.118108","2020-04-15T14:43:54.792243","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","5","1","4",,"2","2","3","2","1",,"5","3","4","1","2","6","7","1","2","3","4","5","6","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",7.705433333333334,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","General Surgery","Distrito Federal","fcbdb95d-fb89-4548-ae32-13b04b608a9c","Completed","2020-04-15T15:54:28.034191","2020-04-15T15:47:16.535337","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","1","3",,"1","5","1","1","2","3","5","4","7","6","3","1","2","5","4","1","2","3","6","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",7.19165,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","Internal Medicine","Sinaloa","57099631-bc18-4abe-8dfb-007516343b5d","Completed","2020-04-15T15:57:51.537785","2020-04-15T15:56:01.072093","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","5","1","4",,"3","5","4","2","2","3","1","5","7","2","4","3","6","4","6","3","1","5","2","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",1.8410833333333334,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","General Practice (GP)","Nuevo León","1566dc41-e9c7-4c0f-93b2-ad265975a069","Completed","2020-04-15T16:02:11.827472","2020-04-15T15:53:55.528682","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","1","3","4",,"1","5","4","3","1",,"2","7","4","1","3","5","6","2","6","4","3","5","1","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",8.27165,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","Pediatrics (excluding surgery)","Nuevo León","cebdbc80-d369-4f7c-82b6-c72596f56063","Completed","2020-04-15T15:15:31.029858","2020-04-15T15:06:15.123343","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","7","3","4",,"1","4","5","1","1",,"3","5","2","4","1","6","7","6","5","4","3","2","1","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",9.265099999999999,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","Family Medicine / Practice (FP)","Nuevo León","5cb8afe9-dfb1-4ee5-88fb-126883592332","Completed","2020-04-15T15:42:36.141177","2020-04-15T15:37:05.884706","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","4","1","1","3","1","4","5","2","1",,"2","7","4","3","1","6","5","4","6","2","3","5","1","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",5.504283333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","General Practice (GP)","Zacatecas","9229f35d-cd3f-4f9f-b788-681eefff1e0e","Completed","2020-04-15T16:12:17.451368","2020-04-15T16:03:51.355983","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","6","3","4",,"1","5","5","1","1",,"3","4","6","1","2","5","7","5","4","2","6","3","1","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",8.434933333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","Pediatrics (excluding surgery)","Nuevo León","3316a8b3-7712-4b17-b654-ea7087cee17f","Completed","2020-04-15T16:53:01.00885","2020-04-15T16:45:40.927216","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","5","1","1","2","5","2","4","2","1",,"4","5","1","3","2","7","6","1","4","5","6","2","3","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",7.334683333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","Obstetrics & Gynecology","Tamaulipas","032a8523-2888-4b10-9af5-b74916d02d23","Completed","2020-04-15T16:57:09.716285","2020-04-15T16:49:36.218248","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","1","4",,"2","5","5","2","2","2","3","4","7","2","1","5","6","2","1","3","6","4","5","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",7.5583,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","Endocrinology","Distrito Federal","5d9d6d2d-d280-452a-9b06-a271520a375a","Completed","2020-04-15T16:59:27.460927","2020-04-15T16:57:08.747574","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","6","3","1","3","1","4","5","2","1",,"1","3","4","2","7","5","6","2","5","1","3","4","6","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",2.3118833333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","General Practice (GP)","Jalisco","3dc8a8b5-15ce-4219-9637-5620096be313","Completed","2020-04-15T17:12:56.179559","2020-04-15T17:04:20.590155","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","6","2","3",,"1","5","5","2","2","1","3","4","5","1","2","7","6","6","5","3","4","2","1","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",8.593150000000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","Emergency Medicine","Distrito Federal","a6f6b931-a958-413f-a8f0-de9174c99600","Completed","2020-04-15T17:14:51.550773","2020-04-15T17:05:39.956642","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","4","4","4",,"3","2","4","2","1",,"3","4","2","1","5","7","6","1","2","3","5","6","4","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",9.193233333333334,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","Plastic & Reconstructive Surgery","Distrito Federal","dae8fa9c-118a-4c54-8c5a-fb39c04e3ba5","Completed","2020-04-15T17:21:41.377882","2020-04-15T17:10:16.920104","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","6","2","1,2,3","4","1","5","2","1","2","1","2","1","4","5","3","6","7","3","6","5","4","1","2","4","2","1","1","23",,,"7","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",11.407616666666666,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","Obstetrics & Gynecology","Distrito Federal","8c48075c-d9c0-49be-8c4f-0a1a59d52cc6","Completed","2020-04-15T17:26:25.007502","2020-04-15T17:10:56.168593","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","5","1","1","4","3","4","5","2","2","2","5","6","7","1","2","4","3","2","5","3","6","4","1","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",15.48065,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","General Practice (GP)","Puebla","701ef793-211d-43fa-8bdf-cc136218ac8e","Completed","2020-04-15T17:29:03.120989","2020-04-15T16:57:43.360426","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","2","4",,"1","3","1","2","1",,"2","3","6","7","4","1","5","4","6","3","5","2","1","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",31.329333333333334,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","Allergy & Immunology","Nuevo León","0efea8ec-82dc-425a-884a-8aa6b0e3be3e","Completed","2020-04-15T18:07:25.630716","2020-04-15T17:33:42.928015","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","3","2","4",,"1","1","1","3","1",,"1","7","2","4","3","5","6","4","2","1","3","6","5","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",33.7117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","Ophthalmology","Nuevo León","bbeb9bce-97c2-4b46-bd9b-bdee9c353e88","Completed","2020-04-15T20:15:05.423843","2020-04-15T20:03:15.880991","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","6","1","4",,"1","2","2","2","1",,"4","7","5","1","2","6","3","2","5","1","4","6","3","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",11.825716666666667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","Family Medicine / Practice (FP)","México","cdc45c67-189a-4a7d-a4a2-cb062622ed8f","Completed","2020-04-15T17:58:45.510076","2020-04-15T17:30:26.826273","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","4","3","1","2","4","5","5","2","1",,"2","7","4","1","3","5","6","5","2","1","6","4","3","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",28.3114,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","General Practice (GP)","Distrito Federal","823498a3-6dd1-4a7d-a918-fd3bbc2071f3","Completed","2020-04-15T18:24:44.106038","2020-04-15T18:11:26.824485","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","5","1","1","3","1","2","5","2","2","1","1","2","3","6","5","7","4","1","5","2","4","3","6","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",13.288033333333335,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MX","Obstetrics & Gynecology","Distrito Federal","f0614a71-0971-4f66-91f2-bd6b472e4ed2","Completed","2020-04-15T18:35:14.605022","2020-04-15T18:25:45.136401","f6db5de1-900c-4825-a6e7-d58a1484a06c","Comparta sus opiniones y conocimientos médicos sobre COVID-19","3","6","1","4",,"1","5","5","1","2","6","3","7","5","2","4","1","6","6","1","2","5","4","3","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_mx",4,"f6db5de1-900c-4825-a6e7-d58a1484a06c",9.491150000000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
