"country","specialty","state","respondentId","surveyStatus","lastInteraction","firstInteraction","studyId","title","Q1","Q3","Q4","Q5","Q6","Q7-1","Q7-2","Q7-3","Q14","Q15-7","Q16-7","Q17","Q18","Q19","Q25","Q28","Q29","Q15-14","Q15-16","Q16-14","Q16-16","Q22","Q2","Q15-2","Q15-12","Q15-13","Q16-2","Q16-12","Q16-13","Q11","Q21","Q12-7","Q13-7","Q8","Q9-8","Q9-16","Q10-8","Q10-16","Q20","Q12-9","Q12-10","Q12-12","Q13-9","Q13-10","Q13-12","Q15-9","Q15-10","Q16-9","Q16-10","Q12-14","Q12-16","Q13-14","Q13-16","Q23","Q15-6","Q16-6","Q12-2","Q13-2","Q12-8","Q13-8","Q15-8","Q16-8","Q9-14","Q10-14","Q24","Q12-11","Q13-11","Q26","Q27","Q12-4","Q13-4","Q12-6","Q13-6","Q15-4","Q16-4","Q9-1","Q10-1","Q9-3","Q9-6","Q10-3","Q10-6","Q12-1","Q13-1","Q9-10","Q10-10","Q15-15","Q16-15","Q15-1","Q16-1","Q9-7","Q9-11","Q9-12","Q10-7","Q10-11","Q10-12","Q15-11","Q16-11","Q9-15","Q10-15","Q12-13","Q13-13","Q9-2","Q10-2","Q9-13","Q10-13","Q15-5","Q16-5","Q9-4","Q10-4","Q12-3","Q12-5","Q13-3","Q13-5","Q12-15","Q13-15","Q9-17","Q10-17","Q9-9","Q10-9","Q15-3","Q16-3","Q9-5","Q10-5","Q12-17","Q13-17","Q15-17","Q16-17","label","WAVE","pulseId","surveyTime","treatment_setting","efficacy_overall_1","efficacy_overall_2","efficacy_overall_3","efficacy_overall_4","efficacy_overall_5","efficacy_overall_6","efficacy_overall_7","efficacy_overall_8","efficacy_overall_9","efficacy_overall_10","efficacy_overall_11","efficacy_overall_12","efficacy_overall_13","efficacy_overall_14","efficacy_overall_15","efficacy_overall_16","efficacy_overall_17","efficacy_overall_18","efficacy_overall_19","efficacy_overall_20","efficacy_overall_21","efficacy_overall_22","safety_overall_1","safety_overall_2","safety_overall_3","safety_overall_4","safety_overall_5","safety_overall_6","safety_overall_7","safety_overall_8","safety_overall_9","safety_overall_10","safety_overall_11","safety_overall_12","safety_overall_13","safety_overall_14","safety_overall_15","safety_overall_16","safety_overall_17","safety_overall_18","safety_overall_19","safety_overall_20","safety_overall_21","safety_overall_22","current_wave"
"MX","Internal Medicine","Jalisco","b30bf3cb-a942-46ae-bbe6-e930133bbf54","Completed","2020-04-29T15:26:18.046588","2020-04-29T15:19:27.500064","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","5","2","1,2,3","3","2","4","3","6,14,16",,,"5","2","1","2","1,2,3,4,5,6,7,8","2","1","1","2","2","5,17,20,21","3",,,,,,,"6,14,16","5,17,20,21",,,,,,,,,,,,,,,,,,,"1","1","3","3",,"1","5",,,,,,,,,,,,,,,,"1","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",6.842433333333333,4,,,,,,"1",,,,,,,,"1",,"1",,,,,,,,,,,,"1",,,,,,,,"1",,"1",,,,,,,0
"MX","Ophthalmology",,"a67f52b5-f13e-47e9-9c4f-3d759cd93973","Completed","2020-04-29T14:29:03.530269","2020-04-29T14:26:11.425648","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","2","1","4",,,,,,,,,,,,"9","1",,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",2.8684166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","General Practice (GP)",,"f64dea90-83ce-4292-9c7b-a29c5ea251ce","Completed","2020-04-29T14:07:02.043759","2020-04-29T14:00:38.261781","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","5","2","1","3",,,,,,,"1",,,,"9","1",,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",6.396366666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Psychiatry","Distrito Federal","3ccbd96e-a110-4e28-b98b-148bf0961dc2","Completed","2020-04-29T14:07:51.510572","2020-04-29T14:04:00.191426","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","5","1","1","5",,,,,,,"6",,,,"4,5,7","2",,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",3.8553166666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Cardiology","Distrito Federal","356e8e8e-c42e-4d84-8208-f176ee4fcff9","Completed","2020-04-29T14:56:10.31346","2020-04-29T14:53:32.395946","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","3","2","3",,,,,,,,,,,,"1,2,3,4,6,7","2",,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",2.6319666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Internal Medicine","Nuevo León","95f2c51e-7ad4-488d-a415-fb4e68737371","Completed","2020-04-29T15:22:11.790522","2020-04-29T15:19:45.093112","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","5","3","1","3",,,,,,,"1",,,,"5,7","1",,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",2.44495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Pediatrics (excluding surgery)","Yucatán","8c1e4164-1881-4ac3-ad8d-4eb7e6e79344","Completed","2020-04-29T16:04:13.200652","2020-04-29T16:02:16.922611","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","5","3","4",,,,,,,,,,,,"4,5,7","1",,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",1.9379666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","General Surgery","Distrito Federal","9d9527e2-f60c-49d6-8543-a2d5b3d4e554","Completed","2020-04-29T15:34:56.952294","2020-04-29T15:29:35.351808","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","4","3","1","3",,,,,,,"1",,,,"1,2,3,4,5,6,7","1",,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",5.360016666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Psychiatry",,"27c792f7-0157-40a7-92de-2fbda16bdfc7","Completed","2020-04-29T16:09:29.457542","2020-04-29T16:07:26.898372","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","6","2","4",,,,,,,,,,,,"1,2,3,4,5,6,7,8","1",,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",2.04265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Obstetrics & Gynecology","Distrito Federal","43469cba-2d13-4c2f-81dc-85a97e05783d","Completed","2020-04-29T17:06:11.485766","2020-04-29T17:01:38.777633","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","2","3","4","4",,,,,,,,,,,,"1,5,7","1",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",4.545133333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Gastroenterology","Distrito Federal","892fb302-bf7f-425d-a492-795bf0d5dad1","Completed","2020-04-29T17:07:09.4557","2020-04-29T17:05:19.239993","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","4","1","4",,,,,,,,,,,,"4,5,7","1",,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",1.8369333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Radiology","Distrito Federal","e5caf6f8-b8ad-4f00-bbb8-a8f999b3f98b","Completed","2020-04-29T16:07:28.888162","2020-04-29T16:05:59.485399","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","4","1","1,3","3",,,,,,,"2",,,,"3,4,5,7","2",,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",1.49005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Obstetrics & Gynecology","Jalisco","169b5a82-1782-4823-be55-17ad22c9d9ab","Completed","2020-04-29T17:14:18.138755","2020-04-29T17:12:01.487827","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","3","3","4",,,,,,,,,,,,"9","1",,,,,,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",2.2775166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Orthopedic Surgery",,"585e2ba5-8fd2-4c12-8669-2f5e0020cbc3","Completed","2020-04-29T15:51:37.42466","2020-04-29T15:49:27.225131","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","5","1","4",,,,,,,,,,,,"1,3,4,5,6,7","2",,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",2.1699833333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Plastic & Reconstructive Surgery","Sonora","236f761a-bdc1-4143-a0e0-4da86e986d41","Completed","2020-04-29T16:03:39.443968","2020-04-29T16:00:54.840958","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","4","1","4",,,,,,,,,,,,"3,4,5,6,7","1",,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",2.7433833333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Obstetrics & Gynecology","Guanajuato","4e5e57eb-29ab-4af0-b03a-3ce00ed84b2e","Completed","2020-04-29T16:40:06.203667","2020-04-29T16:37:41.207671","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","4","1","1","3",,,,,,,"6",,,,"1,2,3,4,5,6,7,8","1",,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",2.4166000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Surgical Oncology","México","e98aed7f-7085-41ac-903b-19ba8b6d7936","Completed","2020-04-29T16:58:52.750675","2020-04-29T16:54:26.367365","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","5","2","4",,,,,,,,,,,,"1","1",,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",4.4397166666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Otolaryngology (ORL / ENT)","Distrito Federal","05d82d89-8e15-45b0-8581-c2f2261b24b3","Completed","2020-04-29T16:59:42.061803","2020-04-29T16:56:53.894572","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","5","1","1","3",,,,,,,"2",,,,"1,2,3,4,5,6,7","2",,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",2.802783333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","General Surgery","Chihuahua","45d32dd7-ceb9-4868-8f37-07147d50fffb","Completed","2020-04-29T19:19:27.987819","2020-04-29T19:16:49.21274","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","3","2","3",,,,,,,,,,,,"1,2,3,4,5,6,7","1",,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",2.64625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Obstetrics & Gynecology","Distrito Federal","537e9eb2-a798-46cf-9a50-2f2add1c8226","Completed","2020-04-29T19:12:49.956413","2020-04-29T19:08:05.889313","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","3","3","4",,,,,,,,,,,,"8","1",,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",4.73445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Pediatrics (excluding surgery)","Jalisco","bd517888-b6fa-44ea-bbc2-db4102da23e2","Completed","2020-04-29T18:09:12.745205","2020-04-29T16:50:11.788691","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","3","2","1","3",,,,,,,"1",,,,"5,7","2",,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",79.01595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Allergy & Immunology","Oaxaca","1f0f5b04-3780-43e3-9ea5-22c34df8d0b0","Completed","2020-04-29T20:44:44.09499","2020-04-29T20:41:54.17785","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","5","2","4",,,,,,,,,,,,"2,4,5,7","1",,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",2.83195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Intensive Care / Critical Care Medicine","Jalisco","d4f4e9d9-92e9-404d-a301-36b275248822","Completed","2020-04-29T20:19:24.816934","2020-04-29T20:11:06.867546","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","4","2","1,2,3","2","7","7","5","2,10,14,16",,,"5","2","1","1","1,2,3,4,5,6,7,8","2","3","3","3","3","2,5,9,13,15","2","3",,,"3",,,"2,10,14,16","2,6,9,13,15",,,"2,10,14,16",,"3",,"4","2,6,13,15",,"4",,,"3",,,"4",,"3","3","3","3","3","1",,,"3","3",,,,,"3","3","400mg primeras dos dosis",,,"2","Asistencia a centro de alto riesgo",,,,,,,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,"2","3",,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",8.299150000000001,2,,"3",,,,,,,,"4",,,,"3",,"3",,,,,,,,"3",,,,,,,,"4",,,,"3",,"3",,,,,,,0
"MX","Dermatology","Nayarit","c2f9e615-d6fb-40f6-a18c-8eb7b438375e","Completed","2020-04-29T19:50:54.102104","2020-04-29T19:48:06.171127","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","5","1","4",,,,,,,,,,,,"1,2,3,8","1",,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",2.7988500000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Pediatrics (excluding surgery)","Distrito Federal","d5972180-3435-430f-a64f-7aecb8b94be2","Completed","2020-04-29T20:58:25.869195","2020-04-29T20:53:01.065678","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","5","3","1,2,3","3","3","2","1",,,,"6","2","2","2","9","2",,,,,,"2",,,,,,,"18",,,,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",5.413399999999999,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"MX","Orthopedic Surgery","Sinaloa","9395bed6-144c-4412-80bb-4fc379e5574f","Completed","2020-04-29T18:57:58.897251","2020-04-29T18:54:31.280329","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","4","3","4",,,,,,,,,,,,"1,2,4,5,6,7","2",,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",3.4602833333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Obstetrics & Gynecology - Gynecology - Reproductive Endocrinology & Infertility","Nuevo León","56f3623c-51dd-4d97-8e29-7d7eab391031","Completed","2020-04-29T22:02:53.559203","2020-04-29T18:42:38.125524","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","3","2","1","3",,,,,,,"1",,,,"1,3,4,5,7","1",,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",200.25723333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Psychiatry","Distrito Federal","af60516c-c6a2-4e9a-886d-3106c70031b1","Completed","2020-04-29T19:06:39.377093","2020-04-29T19:02:27.058723","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","7","4","4",,,,,,,,,,,,"8","2",,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",4.205316666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Obstetrics & Gynecology - Gynecology","Distrito Federal","18ea395f-8e27-4ced-b639-75d3541f43e9","Completed","2020-04-29T22:35:43.489156","2020-04-29T22:32:32.353817","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","2","6","3","4",,,,,,,,,,,,"4,5,7","2",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",3.1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Urology","Distrito Federal","98585fbb-0679-4084-b560-62257dba9926","Completed","2020-04-29T22:39:12.295895","2020-04-29T22:35:07.849518","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","7","3","4",,,,,,,,,,,,"8","1",,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",4.0741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Internal Medicine","Puebla","cc9884c9-88e2-4b56-9867-7b546ea8bed2","Completed","2020-04-29T23:02:54.00661","2020-04-29T22:56:59.250789","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","4","2","2",,"3","5","3","4,7,14,16","3","3",,"1","1","2","5,7","2","1","3","2","4","4,6,9,10,11,14,15,17,18,20,21,23","2",,,,,,,"4,14,16","4,6,9,10,14,15,17,20,23",,,,,,,,,,,,,,,,,,,"1","2","2","5",,,,,,,,,,,,,,,,,"3","4",,,"3","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",5.912599999999999,4,,,,"3",,,,,,,,,,"1",,"2",,,,,,,,,,"3",,,"3",,,,,,,"1",,"3",,,,,,,0
"MX","Anesthesiology","Distrito Federal","ba725c92-fc86-4035-ae06-0313ea46362b","Completed","2020-04-29T23:34:27.501173","2020-04-29T23:30:17.476834","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","3","4","1","4",,,,,,,,,,,,"1,2,3,4,5,6,7,8","2",,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",4.167083333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"MX","Plastic & Reconstructive Surgery","Guerrero","d90e09b7-c1d5-40c7-b33a-27397db23b60","Completed","2020-04-30T04:10:07.387956","2020-04-30T04:06:07.800831","14636333-8f54-4712-9164-c9c4f66b161e","Estudio internacional sobre COVID-19: ¿Cuál es su perspectiva?","1","4","2","4",,,,,,,,,,,,"1,2,4,5,6,7","2",,,,,,"-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave6_mx",6,"14636333-8f54-4712-9164-c9c4f66b161e",3.9931166666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
